"","bird","session","accuracy","Euclidean","CityBlock"
"741","43R",5,1,1.4142135623731,2
"742","43R",5,1,6.32455532033676,8
"743","43R",5,0,3,3
"744","43R",5,1,7.61577310586391,10
"745","43R",5,1,8.24621125123532,10
"746","43R",5,1,4.24264068711928,6
"747","43R",5,1,9.21954445729289,13
"748","43R",5,1,7.28010988928052,9
"749","43R",5,1,8.60232526704263,12
"750","43R",5,1,5.3851648071345,7
"751","43R",5,1,1,1
"752","43R",5,1,7.81024967590665,11
"753","43R",5,1,2.82842712474619,4
"754","43R",5,1,6.70820393249937,9
"755","43R",5,1,8.06225774829855,9
"756","43R",5,1,5.09901951359278,6
"757","43R",5,1,7.07106781186548,8
"758","43R",5,1,3,3
"759","43R",5,1,5.8309518948453,8
"760","43R",5,1,6.70820393249937,9
"761","43R",5,1,5.3851648071345,7
"762","43R",5,1,7.28010988928052,9
"763","43R",5,1,11.3137084989848,16
"764","43R",5,1,4.12310562561766,5
"765","43R",5,1,5.09901951359278,6
"766","43R",5,1,9.21954445729289,13
"767","43R",5,1,4.12310562561766,5
"768","43R",5,1,5,7
"769","43R",5,1,8.54400374531753,11
"770","43R",5,1,9.89949493661167,14
"771","43R",5,1,7.07106781186548,8
"772","43R",5,1,7.81024967590665,11
"773","43R",5,1,3.60555127546399,5
"774","43R",5,1,8.24621125123532,10
"775","43R",5,1,7.21110255092798,10
"776","43R",5,0,5,5
"777","43R",5,1,6,6
"778","43R",5,1,2,2
"779","43R",5,1,10.6301458127346,15
"780","43R",5,1,8.48528137423857,12
"781","43R",5,0,1,1
"782","43R",5,1,7.21110255092798,10
"783","43R",5,1,5,7
"784","43R",5,1,8.60232526704263,12
"785","43R",5,1,6.08276253029822,7
"786","43R",5,1,11.3137084989848,16
"787","43R",5,1,7.28010988928052,9
"788","43R",5,1,10,14
"789","43R",5,1,9.4339811320566,13
"790","43R",5,1,9.21954445729289,13
"791","43R",5,1,4.24264068711928,6
"792","43R",5,1,6.08276253029822,7
"793","43R",5,1,4.47213595499958,6
"794","43R",5,0,2.82842712474619,4
"795","43R",5,1,7.07106781186548,10
"796","43R",5,1,8.06225774829855,11
"797","43R",5,1,4.12310562561766,5
"798","43R",5,1,4,4
"799","43R",5,1,6.40312423743285,9
"800","43R",5,1,8,8
"801","43R",6,1,6.70820393249937,9
"802","43R",6,1,2.82842712474619,4
"803","43R",6,0,5.09901951359278,6
"804","43R",6,1,3.60555127546399,5
"805","43R",6,1,8,8
"806","43R",6,1,6.70820393249937,9
"807","43R",6,1,4,4
"808","43R",6,0,7.07106781186548,10
"809","43R",6,1,3,3
"810","43R",6,1,5,7
"811","43R",6,1,4.24264068711928,6
"812","43R",6,0,2.23606797749979,3
"813","43R",6,1,8.06225774829855,11
"814","43R",6,1,2,2
"815","43R",6,1,5.8309518948453,8
"816","43R",6,1,10.6301458127346,15
"817","43R",6,1,3.60555127546399,5
"818","43R",6,1,5,5
"819","43R",6,1,7.28010988928052,9
"820","43R",6,1,5.3851648071345,7
"821","43R",6,1,3.60555127546399,5
"822","43R",6,1,8.06225774829855,9
"823","43R",6,1,5.8309518948453,8
"824","43R",6,1,8.94427190999916,12
"825","43R",6,1,3,3
"826","43R",6,1,5,7
"827","43R",6,1,5.09901951359278,6
"828","43R",6,1,8.60232526704263,12
"829","43R",6,1,7,7
"830","43R",6,1,6,6
"831","43R",6,1,10.6301458127346,15
"832","43R",6,1,7.21110255092798,10
"833","43R",6,1,6,6
"834","43R",6,1,7.61577310586391,10
"835","43R",6,1,3,3
"836","43R",6,1,5,7
"837","43R",6,0,2,2
"838","43R",6,1,7.07106781186548,8
"839","43R",6,1,7.07106781186548,8
"840","43R",6,0,2.23606797749979,3
"841","43R",6,1,9.4339811320566,13
"842","43R",6,1,8.06225774829855,11
"843","43R",6,1,4.24264068711928,6
"844","43R",6,1,2,2
"845","43R",6,1,8.48528137423857,12
"846","43R",6,1,1.4142135623731,2
"847","43R",6,1,10,14
"848","43R",6,1,8.94427190999916,12
"849","43R",6,1,7.81024967590665,11
"850","43R",6,1,6.40312423743285,9
"851","43R",6,1,4.47213595499958,6
"852","43R",6,0,1,1
"853","43R",6,1,5,7
"854","43R",6,1,5.65685424949238,8
"855","43R",6,1,8.94427190999916,12
"856","43R",6,1,9.4339811320566,13
"857","43R",6,1,7.28010988928052,9
"858","43R",6,1,8.60232526704263,12
"859","43R",6,1,4.12310562561766,5
"860","43R",6,1,8.54400374531753,11
"861","43R",6,1,8.06225774829855,9
"862","43R",6,0,3.16227766016838,4
"863","43R",6,1,6.32455532033676,8
"864","43R",6,1,6,6
"865","43R",6,1,6.32455532033676,8
"866","43R",6,1,9.21954445729289,13
"867","43R",6,1,8.60232526704263,12
"868","43R",6,0,7.28010988928052,9
"869","43R",6,1,5,5
"870","43R",6,1,8.24621125123532,10
"871","43R",6,1,8.06225774829855,11
"872","43R",6,1,6.08276253029822,7
"873","43R",6,0,7.07106781186548,8
"874","43R",6,1,2,2
"875","43R",6,1,10,14
"876","43R",6,1,6.70820393249937,9
"877","43R",6,1,6.40312423743285,9
"878","43R",6,1,3.16227766016838,4
"879","43R",6,1,5.3851648071345,7
"880","43R",6,1,8.06225774829855,9
"881","43R",6,0,2.82842712474619,4
"882","43R",6,1,4.47213595499958,6
"883","43R",6,1,8.24621125123532,10
"884","43R",6,1,7.81024967590665,11
"885","43R",6,1,5.09901951359278,6
"886","43R",6,1,8.24621125123532,10
"887","43R",6,1,4.47213595499958,6
"888","43R",6,1,9.89949493661167,14
"889","43R",6,1,11.3137084989848,16
"890","43R",6,1,8,8
"891","43R",6,1,8.06225774829855,11
"892","43R",6,1,7.81024967590665,11
"893","43R",6,1,5.8309518948453,8
"894","43R",6,1,1,1
"895","43R",6,1,6,6
"896","43R",6,1,5.8309518948453,8
"897","43R",6,1,7.81024967590665,11
"898","43R",6,1,8.54400374531753,11
"899","43R",6,1,7.28010988928052,9
"900","43R",6,1,3,3
"901","43R",6,1,8.24621125123532,10
"902","43R",6,1,6.70820393249937,9
"903","43R",6,1,5.65685424949238,8
"904","43R",6,1,9.89949493661167,14
"905","43R",6,1,6.40312423743285,9
"906","43R",6,1,8.94427190999916,12
"907","43R",6,1,7.21110255092798,10
"908","43R",6,1,4.12310562561766,5
"909","43R",6,1,4,4
"910","43R",6,1,9.21954445729289,13
"911","43R",6,1,8.54400374531753,11
"912","43R",6,0,4.12310562561766,5
"913","43R",6,1,8.48528137423857,12
"914","43R",6,1,10,14
"915","43R",6,1,8,8
"916","43R",6,1,6.40312423743285,9
"917","43R",6,1,5.3851648071345,7
"918","43R",6,1,3.60555127546399,5
"919","43R",6,1,10.6301458127346,15
"920","43R",6,1,7.61577310586391,10
"921","43R",6,1,2.23606797749979,3
"922","43R",6,1,9.21954445729289,13
"923","43R",6,1,1,1
"924","43R",6,1,8.60232526704263,12
"925","43R",6,1,6.32455532033676,8
"926","43R",6,1,9.21954445729289,13
"927","43R",6,0,4,4
"928","43R",6,1,10,14
"929","43R",6,1,5,5
"930","43R",6,1,7.07106781186548,10
"931","43R",6,1,7.07106781186548,8
"932","43R",6,1,1.4142135623731,2
"933","43R",6,1,7,7
"934","43R",6,1,4.12310562561766,5
"935","43R",6,1,9.4339811320566,13
"936","43R",6,1,6.32455532033676,8
"937","43R",6,0,5,5
"938","43R",6,0,1,1
"939","43R",6,1,6.08276253029822,7
"940","43R",6,1,7.21110255092798,10
"941","43R",6,1,2.23606797749979,3
"942","43R",6,1,7,7
"943","43R",6,1,8.54400374531753,11
"944","43R",6,1,11.3137084989848,16
"945","43R",6,1,4.47213595499958,6
"946","43R",6,1,7,7
"947","43R",6,1,9.4339811320566,13
"948","43R",6,1,6.08276253029822,7
"949","43R",6,1,8,8
"950","43R",6,1,6.08276253029822,7
"951","43R",6,1,7.61577310586391,10
"952","43R",6,1,3.16227766016838,4
"953","43R",6,1,5.3851648071345,7
"954","43R",6,1,4,4
"955","43R",6,1,7.21110255092798,10
"956","43R",6,1,10.6301458127346,15
"957","43R",6,1,3.16227766016838,4
"958","43R",6,1,7.61577310586391,10
"959","43R",6,1,5.09901951359278,6
"960","43R",6,1,8.06225774829855,9
"961","43R",7,1,7.07106781186548,8
"962","43R",7,1,10.6301458127346,15
"963","43R",7,0,6.32455532033676,8
"964","43R",7,1,3,3
"965","43R",7,1,6.32455532033676,8
"966","43R",7,1,7.07106781186548,10
"967","43R",7,0,7,7
"968","43R",7,1,7.28010988928052,9
"969","43R",7,0,5.3851648071345,7
"970","43R",7,1,9.21954445729289,13
"971","43R",7,1,9.89949493661167,14
"972","43R",7,1,3.16227766016838,4
"973","43R",7,1,5,7
"974","43R",7,1,4.24264068711928,6
"975","43R",7,1,4.47213595499958,6
"976","43R",7,1,7.28010988928052,9
"977","43R",7,1,5.65685424949238,8
"978","43R",7,1,10,14
"979","43R",7,1,6.70820393249937,9
"980","43R",7,1,9.4339811320566,13
"981","43R",7,1,10,14
"982","43R",7,1,9.21954445729289,13
"983","43R",7,1,3.60555127546399,5
"984","43R",7,1,9.21954445729289,13
"985","43R",7,1,10,14
"986","43R",7,1,9.4339811320566,13
"987","43R",7,1,8,8
"988","43R",7,1,8.06225774829855,11
"989","43R",7,1,8.24621125123532,10
"990","43R",7,1,7.21110255092798,10
"991","43R",7,1,6.70820393249937,9
"992","43R",7,1,5,5
"993","43R",7,1,5.3851648071345,7
"994","43R",7,1,8.60232526704263,12
"995","43R",7,1,8.48528137423857,12
"996","43R",7,1,5.09901951359278,6
"997","43R",7,1,7.81024967590665,11
"998","43R",7,1,5,5
"999","43R",7,1,7,7
"1000","43R",7,1,10.6301458127346,15
"1001","43R",7,1,8.24621125123532,10
"1002","43R",7,1,7,7
"1003","43R",7,1,5.8309518948453,8
"1004","43R",7,1,6.08276253029822,7
"1005","43R",7,1,10.6301458127346,15
"1006","43R",7,1,5.8309518948453,8
"1007","43R",7,1,8,8
"1008","43R",7,1,4,4
"1009","43R",7,1,5.09901951359278,6
"1010","43R",7,1,3.60555127546399,5
"1011","43R",7,1,8.06225774829855,9
"1012","43R",7,1,5.09901951359278,6
"1013","43R",7,1,1,1
"1014","43R",7,1,7.81024967590665,11
"1015","43R",7,1,3.60555127546399,5
"1016","43R",7,1,11.3137084989848,16
"1017","43R",7,1,3,3
"1018","43R",7,1,6.70820393249937,9
"1019","43R",7,0,1,1
"1020","43R",7,1,3,3
"1021","43R",7,1,9.21954445729289,13
"1022","43R",7,1,6.08276253029822,7
"1023","43R",7,1,8.94427190999916,12
"1024","43R",7,1,7.61577310586391,10
"1025","43R",7,1,7.61577310586391,10
"1026","43R",7,1,2,2
"1027","43R",7,1,5.3851648071345,7
"1028","43R",7,1,8.60232526704263,12
"1029","43R",7,1,8,8
"1030","43R",7,1,9.89949493661167,14
"1031","43R",7,1,7,7
"1032","43R",7,1,7.61577310586391,10
"1033","43R",7,1,2.23606797749979,3
"1034","43R",7,1,7.81024967590665,11
"1035","43R",7,1,3.60555127546399,5
"1036","43R",7,1,5.8309518948453,8
"1037","43R",7,1,2,2
"1038","43R",7,1,4.12310562561766,5
"1039","43R",7,1,8.24621125123532,10
"1040","43R",7,1,10.6301458127346,15
"1041","43R",7,1,6,6
"1042","43R",7,1,5,7
"1043","43R",7,0,2,2
"1044","43R",7,1,6.40312423743285,9
"1045","43R",7,1,4,4
"1046","43R",7,1,8.60232526704263,12
"1047","43R",7,1,8,8
"1048","43R",7,1,6,6
"1049","43R",7,1,1.4142135623731,2
"1050","43R",7,1,5,7
"1051","43R",7,1,3.16227766016838,4
"1052","43R",7,0,4.47213595499958,6
"1053","43R",7,1,6.40312423743285,9
"1054","43R",7,0,1,1
"1055","43R",7,1,6.32455532033676,8
"1056","43R",7,1,8.06225774829855,9
"1057","43R",7,1,1,1
"1058","43R",7,1,5.09901951359278,6
"1059","43R",7,1,7.28010988928052,9
"1060","43R",7,1,4.47213595499958,6
"1061","43R",7,1,4.12310562561766,5
"1062","43R",7,1,8.06225774829855,11
"1063","43R",7,0,3,3
"1064","43R",7,1,8.24621125123532,10
"1065","43R",7,1,8.48528137423857,12
"1066","43R",7,1,6.08276253029822,7
"1067","43R",7,1,8.54400374531753,11
"1068","43R",7,1,8.54400374531753,11
"1069","43R",7,1,1.4142135623731,2
"1070","43R",7,1,6.70820393249937,9
"1071","43R",7,1,4.24264068711928,6
"1072","43R",7,1,4.47213595499958,6
"1073","43R",7,1,8.06225774829855,9
"1074","43R",7,1,7.07106781186548,8
"1075","43R",7,1,7.21110255092798,10
"1076","43R",7,1,4,4
"1077","43R",7,1,4,4
"1078","43R",7,1,5.8309518948453,8
"1079","43R",7,1,8.06225774829855,9
"1080","43R",7,1,6.32455532033676,8
"1081","43R",7,0,11.3137084989848,16
"1082","43R",7,1,8.54400374531753,11
"1083","43R",7,1,8.54400374531753,11
"1084","43R",7,1,8.60232526704263,12
"1085","43R",7,1,5,7
"1086","43R",7,1,8.06225774829855,11
"1087","43R",7,1,5,5
"1088","43R",7,1,8.06225774829855,11
"1089","43R",7,1,9.4339811320566,13
"1090","43R",7,1,7.21110255092798,10
"1091","43R",7,1,8.94427190999916,12
"1092","43R",7,1,6.40312423743285,9
"1093","43R",7,1,6.08276253029822,7
"1094","43R",7,1,5.3851648071345,7
"1095","43R",7,1,2.23606797749979,3
"1096","43R",7,1,2.82842712474619,4
"1097","43R",7,1,2.23606797749979,3
"1098","43R",7,1,4.12310562561766,5
"1099","43R",7,1,8.94427190999916,12
"1100","43R",7,1,7.07106781186548,8
"1101","43R",7,1,7.07106781186548,8
"1102","43R",7,1,7.07106781186548,10
"1103","43R",7,1,10,14
"1104","43R",7,1,7.61577310586391,10
"1105","43R",7,1,6,6
"1106","43R",7,1,2.82842712474619,4
"1107","43R",7,0,2,2
"1108","43R",7,1,8.94427190999916,12
"1109","43R",7,1,9.4339811320566,13
"1110","43R",7,1,6.40312423743285,9
"1111","43R",7,1,4.12310562561766,5
"1112","43R",7,1,7.21110255092798,10
"1113","43R",7,1,2.23606797749979,3
"1114","43R",7,1,5.65685424949238,8
"1115","43R",7,0,3.16227766016838,4
"1116","43R",7,1,7.28010988928052,9
"1117","43R",7,0,6,6
"1118","43R",7,1,3.16227766016838,4
"1119","43R",7,1,5,5
"1120","43R",7,1,7.81024967590665,11
"1121","43R",8,0,4,4
"1122","43R",8,1,4.24264068711928,6
"1123","43R",8,1,11.3137084989848,16
"1124","43R",8,1,8.06225774829855,11
"1125","43R",8,1,4.12310562561766,5
"1126","43R",8,1,6.70820393249937,9
"1127","43R",8,1,9.4339811320566,13
"1128","43R",8,1,5,5
"1129","43R",8,1,4.12310562561766,5
"1130","43R",8,0,1,1
"1131","43R",8,1,6.70820393249937,9
"1132","43R",8,1,6.32455532033676,8
"1133","43R",8,1,7.07106781186548,8
"1134","43R",8,1,5.8309518948453,8
"1135","43R",8,1,6,6
"1136","43R",8,1,5.8309518948453,8
"1137","43R",8,1,9.4339811320566,13
"1138","43R",8,1,5,7
"1139","43R",8,1,8.24621125123532,10
"1140","43R",8,1,7,7
"1141","43R",8,1,7.07106781186548,8
"1142","43R",8,1,5,7
"1143","43R",8,1,5.65685424949238,8
"1144","43R",8,1,7.07106781186548,8
"1145","43R",8,1,3.16227766016838,4
"1146","43R",8,1,6.40312423743285,9
"1147","43R",8,1,8.94427190999916,12
"1148","43R",8,1,8.06225774829855,9
"1149","43R",8,0,5.09901951359278,6
"1150","43R",8,1,8,8
"1151","43R",8,1,5,5
"1152","43R",8,1,8.24621125123532,10
"1153","43R",8,0,2,2
"1154","43R",8,1,2.23606797749979,3
"1155","43R",8,1,3.16227766016838,4
"1156","43R",8,1,4,4
"1157","43R",8,0,2.82842712474619,4
"1158","43R",8,1,8,8
"1159","43R",8,1,4.12310562561766,5
"1160","43R",8,1,8.54400374531753,11
"1161","43R",8,1,6.08276253029822,7
"1162","43R",8,1,10,14
"1163","43R",8,1,5.3851648071345,7
"1164","43R",8,1,7.21110255092798,10
"1165","43R",8,1,8.54400374531753,11
"1166","43R",8,1,6.32455532033676,8
"1167","43R",8,1,3,3
"1168","43R",8,1,9.4339811320566,13
"1169","43R",8,1,10,14
"1170","43R",8,1,8,8
"1171","43R",8,1,7.07106781186548,8
"1172","43R",8,1,7.21110255092798,10
"1173","43R",8,1,5,7
"1174","43R",8,1,8.06225774829855,9
"1175","43R",8,1,7.81024967590665,11
"1176","43R",8,1,5.09901951359278,6
"1177","43R",8,1,2,2
"1178","43R",8,1,2,2
"1179","43R",8,1,8.06225774829855,9
"1180","43R",8,1,3.16227766016838,4
"1181","43R",8,1,7.61577310586391,10
"1182","43R",8,1,7,7
"1183","43R",8,1,5,5
"1184","43R",8,1,8.54400374531753,11
"1185","43R",8,1,4.12310562561766,5
"1186","43R",8,1,1,1
"1187","43R",8,1,8.24621125123532,10
"1188","43R",8,1,2.23606797749979,3
"1189","43R",8,1,6.40312423743285,9
"1190","43R",8,1,10.6301458127346,15
"1191","43R",8,1,8.94427190999916,12
"1192","43R",8,0,2.82842712474619,4
"1193","43R",8,1,3.60555127546399,5
"1194","43R",8,1,10.6301458127346,15
"1195","43R",8,1,8.24621125123532,10
"1196","43R",8,1,4,4
"1197","43R",8,1,9.21954445729289,13
"1198","43R",8,1,6.40312423743285,9
"1199","43R",8,1,9.89949493661167,14
"1200","43R",8,1,7.28010988928052,9
"1201","43R",8,1,6.08276253029822,7
"1202","43R",8,1,5,7
"1203","43R",8,1,5.8309518948453,8
"1204","43R",8,1,10,14
"1205","43R",8,1,8.48528137423857,12
"1206","43R",8,1,3.60555127546399,5
"1207","43R",8,1,9.89949493661167,14
"1208","43R",8,1,3.60555127546399,5
"1209","43R",8,1,8.06225774829855,11
"1210","43R",8,0,2.23606797749979,3
"1211","43R",8,0,7.61577310586391,10
"1212","43R",8,1,2,2
"1213","43R",8,1,1.4142135623731,2
"1214","43R",8,1,6.70820393249937,9
"1215","43R",8,1,3.16227766016838,4
"1216","43R",8,1,9.4339811320566,13
"1217","43R",8,1,5.65685424949238,8
"1218","43R",8,1,3.60555127546399,5
"1219","43R",8,1,3,3
"1220","43R",8,1,6.70820393249937,9
"1221","43R",8,1,6.08276253029822,7
"1222","43R",8,1,7.61577310586391,10
"1223","43R",8,1,4.24264068711928,6
"1224","43R",8,1,5.3851648071345,7
"1225","43R",8,1,4,4
"1226","43R",8,1,8.06225774829855,11
"1227","43R",8,1,10,14
"1228","43R",8,1,6.32455532033676,8
"1229","43R",8,1,5.8309518948453,8
"1230","43R",8,1,5,5
"1231","43R",8,1,8.06225774829855,9
"1232","43R",8,1,1,1
"1233","43R",8,1,9.21954445729289,13
"1234","43R",8,1,8.60232526704263,12
"1235","43R",8,1,8.60232526704263,12
"1236","43R",8,1,4.47213595499958,6
"1237","43R",8,1,3,3
"1238","43R",8,1,7.81024967590665,11
"1239","43R",8,1,8.48528137423857,12
"1240","43R",8,1,6,6
"1241","43R",8,1,7.07106781186548,10
"1242","43R",8,1,8.54400374531753,11
"1243","43R",8,1,8.06225774829855,11
"1244","43R",8,1,7.21110255092798,10
"1245","43R",8,1,8.60232526704263,12
"1246","43R",8,1,5.09901951359278,6
"1247","43R",8,1,10.6301458127346,15
"1248","43R",8,1,7.81024967590665,11
"1249","43R",8,1,7.28010988928052,9
"1250","43R",8,1,4.47213595499958,6
"1251","43R",8,1,7.07106781186548,10
"1252","43R",8,0,10.6301458127346,15
"1253","43R",8,1,4.47213595499958,6
"1254","43R",8,1,6.32455532033676,8
"1255","43R",8,1,5.3851648071345,7
"1256","43R",8,1,7.61577310586391,10
"1257","43R",8,1,7.28010988928052,9
"1258","43R",8,1,7.28010988928052,9
"1259","43R",8,1,5.09901951359278,6
"1260","43R",8,1,7.81024967590665,11
"1261","43R",8,1,6,6
"1262","43R",8,0,3,3
"1263","43R",8,1,9.21954445729289,13
"1264","43R",8,0,1.4142135623731,2
"1265","43R",8,1,2.23606797749979,3
"1266","43R",8,1,11.3137084989848,16
"1267","43R",8,1,6.40312423743285,9
"1268","43R",8,0,6.08276253029822,7
"1269","43R",8,1,7.21110255092798,10
"1270","43R",8,1,7,7
"1271","43R",8,1,4.47213595499958,6
"1272","43R",8,1,8.94427190999916,12
"1273","43R",8,1,9.21954445729289,13
"1274","43R",8,1,7,7
"1275","43R",8,0,1,1
"1276","43R",8,1,8.60232526704263,12
"1277","43R",8,1,6,6
"1278","43R",8,1,8.94427190999916,12
"1279","43R",8,1,8,8
"1280","43R",8,1,5.3851648071345,7
"1281","43R",9,0,3,3
"1282","43R",9,1,8.06225774829855,9
"1283","43R",9,1,10.6301458127346,15
"1284","43R",9,1,8.24621125123532,10
"1285","43R",9,1,11.3137084989848,16
"1286","43R",9,1,8.06225774829855,11
"1287","43R",9,1,5,5
"1288","43R",9,1,7.28010988928052,9
"1289","43R",9,1,7.61577310586391,10
"1290","43R",9,1,6,6
"1291","43R",9,1,10,14
"1292","43R",9,1,9.89949493661167,14
"1293","43R",9,0,2.23606797749979,3
"1294","43R",9,1,8,8
"1295","43R",9,1,7,7
"1296","43R",9,1,7.21110255092798,10
"1297","43R",9,1,6.70820393249937,9
"1298","43R",9,0,3,3
"1299","43R",9,1,2,2
"1300","43R",9,1,7.28010988928052,9
"1301","43R",9,0,2.23606797749979,3
"1302","43R",9,0,3,3
"1303","43R",9,1,8.06225774829855,9
"1304","43R",9,1,5.8309518948453,8
"1305","43R",9,1,5.65685424949238,8
"1306","43R",9,1,5.3851648071345,7
"1307","43R",9,1,8.06225774829855,11
"1308","43R",9,1,8,8
"1309","43R",9,1,9.89949493661167,14
"1310","43R",9,1,8.24621125123532,10
"1311","43R",9,1,8.06225774829855,9
"1312","43R",9,1,9.21954445729289,13
"1313","43R",9,1,8.60232526704263,12
"1314","43R",9,1,4.24264068711928,6
"1315","43R",9,1,7.61577310586391,10
"1316","43R",9,1,7.28010988928052,9
"1317","43R",9,1,5.3851648071345,7
"1318","43R",9,1,2,2
"1319","43R",9,1,7,7
"1320","43R",9,1,8.24621125123532,10
"1321","43R",9,1,5.09901951359278,6
"1322","43R",9,1,5.09901951359278,6
"1323","43R",9,1,10,14
"1324","43R",9,1,7.81024967590665,11
"1325","43R",9,1,2,2
"1326","43R",9,1,5.8309518948453,8
"1327","43R",9,1,4.24264068711928,6
"1328","43R",9,1,8.24621125123532,10
"1329","43R",9,0,5.09901951359278,6
"1330","43R",9,1,7,7
"1331","43R",9,1,4,4
"1332","43R",9,1,9.21954445729289,13
"1333","43R",9,1,5,7
"1334","43R",9,1,9.21954445729289,13
"1335","43R",9,1,3.16227766016838,4
"1336","43R",9,1,5,7
"1337","43R",9,1,7.81024967590665,11
"1338","43R",9,0,1,1
"1339","43R",9,1,8,8
"1340","43R",9,1,10.6301458127346,15
"1341","43R",9,1,6,6
"1342","43R",9,1,7.07106781186548,8
"1343","43R",9,1,6.40312423743285,9
"1344","43R",9,1,7.07106781186548,8
"1345","43R",9,1,6.40312423743285,9
"1346","43R",9,1,6.32455532033676,8
"1347","43R",9,1,2.23606797749979,3
"1348","43R",9,1,5.8309518948453,8
"1349","43R",9,1,8.94427190999916,12
"1350","43R",9,1,4.47213595499958,6
"1351","43R",9,1,2.82842712474619,4
"1352","43R",9,1,9.4339811320566,13
"1353","43R",9,1,5,5
"1354","43R",9,1,6,6
"1355","43R",9,1,6.32455532033676,8
"1356","43R",9,1,6.70820393249937,9
"1357","43R",9,1,5.65685424949238,8
"1358","43R",9,1,5.3851648071345,7
"1359","43R",9,1,10,14
"1360","43R",9,1,4.47213595499958,6
"1361","43R",9,1,8.54400374531753,11
"1362","43R",9,1,5.09901951359278,6
"1363","43R",9,1,1,1
"1364","43R",9,1,6.70820393249937,9
"1365","43R",9,1,4,4
"1366","43R",9,1,9.4339811320566,13
"1367","43R",9,1,4.47213595499958,6
"1368","43R",9,1,8.48528137423857,12
"1369","43R",9,1,6.08276253029822,7
"1370","43R",9,1,7.28010988928052,9
"1371","43R",9,1,3.60555127546399,5
"1372","43R",9,1,1.4142135623731,2
"1373","43R",9,1,11.3137084989848,16
"1374","43R",9,1,8.48528137423857,12
"1375","43R",9,1,7.07106781186548,8
"1376","43R",9,1,3.60555127546399,5
"1377","43R",9,1,7.07106781186548,10
"1378","43R",9,1,4.12310562561766,5
"1379","43R",9,1,8.06225774829855,11
"1380","43R",9,1,4,4
"1381","43R",9,1,3.60555127546399,5
"1382","43R",9,1,5,5
"1383","43R",9,1,6.40312423743285,9
"1384","43R",9,1,5.3851648071345,7
"1385","43R",9,1,8.06225774829855,9
"1386","43R",9,1,8.06225774829855,11
"1387","43R",9,1,8,8
"1388","43R",9,1,5,7
"1389","43R",9,0,2,2
"1390","43R",9,1,5,5
"1391","43R",9,1,7.21110255092798,10
"1392","43R",9,1,6,6
"1393","43R",9,1,7.61577310586391,10
"1394","43R",9,1,3.16227766016838,4
"1395","43R",9,1,8.94427190999916,12
"1396","43R",9,0,4.12310562561766,5
"1397","43R",9,1,8.60232526704263,12
"1398","43R",9,1,6.40312423743285,9
"1399","43R",9,1,1,1
"1400","43R",9,1,8.60232526704263,12
"1401","43R",9,1,9.21954445729289,13
"1402","43R",9,1,8.60232526704263,12
"1403","43R",9,1,6.08276253029822,7
"1404","43R",9,1,8.54400374531753,11
"1405","43R",9,1,5,7
"1406","43R",9,1,8.94427190999916,12
"1407","43R",9,1,6.08276253029822,7
"1408","43R",9,1,7.81024967590665,11
"1409","43R",9,1,4.12310562561766,5
"1410","43R",9,1,6.32455532033676,8
"1411","43R",9,1,4.12310562561766,5
"1412","43R",9,1,8.54400374531753,11
"1413","43R",9,1,6.70820393249937,9
"1414","43R",9,1,9.4339811320566,13
"1415","43R",9,1,10.6301458127346,15
"1416","43R",9,1,3.16227766016838,4
